scenario,x_value,seed,method,metric,value,users,rbs,samples_per_user,round,objective,selected_mass,mean_packet_error,matching_work_units,fractional_mass_ratio,runtime_seconds
digit_iterations,100,0,Paper-OptUser-RandomRB,digit_accuracy,0.9268680445,15,12,0,100,491.9094495935,9.0000000000,0.0355682608,180.0000000000,0.0000000000,0.0000505000
digit_iterations,100,0,Paper-RandomUserRB,digit_accuracy,0.9252782194,15,12,0,100,449.2621549587,12.0000000000,0.2307405764,180.0000000000,0.0000000000,0.0000258000
digit_iterations,100,0,Paper-Wireless-PER,digit_accuracy,0.9268680445,15,12,0,100,240.8867506287,12.0000000000,0.0084307558,2340.0000000000,0.0000000000,0.0000204002
digit_iterations,100,0,LP-Relax+Projection,digit_accuracy,0.9252782194,15,12,0,100,240.8867506287,12.0000000000,0.0084307558,2340.0000000000,0.0000000000,0.0026611001
digit_iterations,100,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9379968203,15,12,0,100,249.5078697715,12.0000000000,0.0176441222,23128.5335573393,0.0000000000,0.0016540000
digit_iterations,100,0,Continuous-LP(HiGHS),digit_accuracy,0.9252782194,15,12,0,100,240.8867506287,12.0000000000,0.0084307558,32580.0000000000,0.0000000000,0.0030432001
digit_iterations,100,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9316375199,15,12,0,100,248.3423150811,12.0000000000,0.0159966037,729180.0000000000,0.9999998829,0.0011978999
digit_iterations,120,0,Paper-Hungarian,digit_accuracy,0.9332273450,15,12,0,120,239.3069006515,12.0000000000,0.0056754262,2340.0000000000,0.0000000000,0.0000453000
digit_iterations,120,0,Paper-OptUser-RandomRB,digit_accuracy,0.9379968203,15,12,0,120,506.2155820900,9.0000000000,0.0558709151,180.0000000000,0.0000000000,0.0000463000
digit_iterations,120,0,Paper-RandomUserRB,digit_accuracy,0.9395866455,15,12,0,120,351.9732849363,12.0000000000,0.1261850522,180.0000000000,0.0000000000,0.0000239999
digit_iterations,120,0,Paper-Wireless-PER,digit_accuracy,0.9332273450,15,12,0,120,239.3069006515,12.0000000000,0.0056754262,2340.0000000000,0.0000000000,0.0000183000
digit_iterations,120,0,LP-Relax+Projection,digit_accuracy,0.9332273450,15,12,0,120,239.3069006515,12.0000000000,0.0056754262,2340.0000000000,0.0000000000,0.0020730998
digit_iterations,120,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9395866455,15,12,0,120,245.9249132346,12.0000000000,0.0138156925,23128.5335573393,0.0000000000,0.0011944000
digit_iterations,120,0,Continuous-LP(HiGHS),digit_accuracy,0.9332273450,15,12,0,120,239.3069006515,12.0000000000,0.0056754262,32580.0000000000,0.0000000000,0.0020392998
digit_iterations,120,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9395866455,15,12,0,120,246.0266975461,12.0000000000,0.0132318887,729180.0000000000,0.9999998527,0.0011843999
digit_iterations,0,1,Paper-Hungarian,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,1,Paper-OptUser-RandomRB,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,1,Paper-RandomUserRB,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,1,Paper-Wireless-PER,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,1,LP-Relax+Projection,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,1,Continuous-LP(HiGHS),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,10,1,Paper-Hungarian,digit_accuracy,0.7583465819,15,12,0,10,242.4530352704,12.0000000000,0.0101024454,2340.0000000000,0.0000000000,0.0000426001
digit_iterations,10,1,Paper-OptUser-RandomRB,digit_accuracy,0.6693163752,15,12,0,10,499.2969945245,9.0000000000,0.0474316161,180.0000000000,0.0000000000,0.0002273000
digit_iterations,10,1,Paper-RandomUserRB,digit_accuracy,0.8314785374,15,12,0,10,364.6376336673,12.0000000000,0.1406477924,180.0000000000,0.0000000000,0.0000318000
digit_iterations,10,1,Paper-Wireless-PER,digit_accuracy,0.7933227345,15,12,0,10,242.9520575891,12.0000000000,0.0095917015,2340.0000000000,0.0000000000,0.0000231999
digit_iterations,10,1,LP-Relax+Projection,digit_accuracy,0.7583465819,15,12,0,10,242.4530352704,12.0000000000,0.0101024454,2340.0000000000,0.0000000000,0.0027336001
digit_iterations,10,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8203497615,15,12,0,10,250.9301620043,12.0000000000,0.0191806446,23128.5335573393,0.0000000000,0.0011606999
digit_iterations,10,1,Continuous-LP(HiGHS),digit_accuracy,0.7583465819,15,12,0,10,242.4530352704,12.0000000000,0.0101024454,32580.0000000000,0.0000000000,0.0018877999
digit_iterations,10,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8823529412,15,12,0,10,249.0486535663,12.0000000000,0.0165730839,729180.0000000000,0.9999999108,0.0012458002
digit_iterations,20,1,Paper-Hungarian,digit_accuracy,0.9157392687,15,12,0,20,246.6247524318,12.0000000000,0.0145645232,2340.0000000000,0.0000000000,0.0000464001
digit_iterations,20,1,Paper-OptUser-RandomRB,digit_accuracy,0.8076311606,15,12,0,20,530.3144213078,9.0000000000,0.0902374761,180.0000000000,0.0000000000,0.0000559001
digit_iterations,20,1,Paper-RandomUserRB,digit_accuracy,0.8903020668,15,12,0,20,339.5151271296,12.0000000000,0.1138239222,180.0000000000,0.0000000000,0.0000250000
digit_iterations,20,1,Paper-Wireless-PER,digit_accuracy,0.9189189189,15,12,0,20,246.6247524318,12.0000000000,0.0145645232,2340.0000000000,0.0000000000,0.0000189000
digit_iterations,20,1,LP-Relax+Projection,digit_accuracy,0.9157392687,15,12,0,20,246.6247524318,12.0000000000,0.0145645232,2340.0000000000,0.0000000000,0.0034771001
digit_iterations,20,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8871224165,15,12,0,20,253.5396951102,12.0000000000,0.0219786133,23128.5335573393,0.0000000000,0.0010849000
digit_iterations,20,1,Continuous-LP(HiGHS),digit_accuracy,0.9157392687,15,12,0,20,246.6247524318,12.0000000000,0.0145645232,32580.0000000000,0.0000000000,0.0027535001
digit_iterations,20,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9093799682,15,12,0,20,253.5736070711,12.0000000000,0.0218773557,729180.0000000000,0.9999999082,0.0026354000
digit_iterations,40,1,Paper-Hungarian,digit_accuracy,0.9125596184,15,12,0,40,249.3312259835,12.0000000000,0.0174604117,2340.0000000000,0.0000000000,0.0000531999
digit_iterations,40,1,Paper-OptUser-RandomRB,digit_accuracy,0.9093799682,15,12,0,40,600.8089541215,8.0000000000,0.0894593261,180.0000000000,0.0000000000,0.0000450001
digit_iterations,40,1,Paper-RandomUserRB,digit_accuracy,0.8998410175,15,12,0,40,359.9401593435,12.0000000000,0.1357175884,180.0000000000,0.0000000000,0.0000231001
digit_iterations,40,1,Paper-Wireless-PER,digit_accuracy,0.9157392687,15,12,0,40,249.3312259835,12.0000000000,0.0174604117,2340.0000000000,0.0000000000,0.0001402001
digit_iterations,40,1,LP-Relax+Projection,digit_accuracy,0.9125596184,15,12,0,40,249.3312259835,12.0000000000,0.0174604117,2340.0000000000,0.0000000000,0.0029946999
digit_iterations,40,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9109697933,15,12,0,40,251.5988338348,12.0000000000,0.0188313413,23128.5335573393,0.0000000000,0.0012677000
digit_iterations,40,1,Continuous-LP(HiGHS),digit_accuracy,0.9125596184,15,12,0,40,249.3312259835,12.0000000000,0.0174604117,32580.0000000000,0.0000000000,0.0018195999
digit_iterations,40,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9236883943,15,12,0,40,256.5883117409,12.0000000000,0.0248398631,729180.0000000000,0.9999998763,0.0011007001
digit_iterations,60,1,Paper-Hungarian,digit_accuracy,0.9220985692,15,12,0,60,251.9434127122,12.0000000000,0.0202469595,2340.0000000000,0.0000000000,0.0000438001
digit_iterations,60,1,Paper-OptUser-RandomRB,digit_accuracy,0.9157392687,15,12,0,60,580.4430834531,8.0000000000,0.0568455429,180.0000000000,0.0000000000,0.0000523000
digit_iterations,60,1,Paper-RandomUserRB,digit_accuracy,0.9236883943,15,12,0,60,354.6683274890,12.0000000000,0.1291744196,180.0000000000,0.0000000000,0.0000281001
digit_iterations,60,1,Paper-Wireless-PER,digit_accuracy,0.9220985692,15,12,0,60,252.3494552275,12.0000000000,0.0196536410,2340.0000000000,0.0000000000,0.0000189000
digit_iterations,60,1,LP-Relax+Projection,digit_accuracy,0.9220985692,15,12,0,60,251.9434127122,12.0000000000,0.0202469595,2340.0000000000,0.0000000000,0.0025871000
digit_iterations,60,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9236883943,15,12,0,60,255.2938305172,12.0000000000,0.0227855994,23128.5335573393,0.0000000000,0.0012123999
digit_iterations,60,1,Continuous-LP(HiGHS),digit_accuracy,0.9220985692,15,12,0,60,251.9434127122,12.0000000000,0.0202469595,32580.0000000000,0.0000000000,0.0019828000
digit_iterations,60,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9236883943,15,12,0,60,258.4919448729,12.0000000000,0.0268397126,729180.0000000000,0.9999998194,0.0012461001
digit_iterations,80,1,Paper-Hungarian,digit_accuracy,0.9157392687,15,12,0,80,244.0856581083,12.0000000000,0.0118532480,2340.0000000000,0.0000000000,0.0000394001
digit_iterations,80,1,Paper-OptUser-RandomRB,digit_accuracy,0.9348171701,15,12,0,80,520.5313755055,9.0000000000,0.0763458345,180.0000000000,0.0000000000,0.0000507000
digit_iterations,80,1,Paper-RandomUserRB,digit_accuracy,0.9268680445,15,12,0,80,388.8745624700,12.0000000000,0.1655603722,180.0000000000,0.0000000000,0.0000253001
digit_iterations,80,1,Paper-Wireless-PER,digit_accuracy,0.9284578696,15,12,0,80,245.0366673088,12.0000000000,0.0118376621,2340.0000000000,0.0000000000,0.0000207999
digit_iterations,80,1,LP-Relax+Projection,digit_accuracy,0.9157392687,15,12,0,80,244.0856581083,12.0000000000,0.0118532480,2340.0000000000,0.0000000000,0.0020097001
digit_iterations,80,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9364069952,15,12,0,80,249.8647798668,12.0000000000,0.0180275233,23128.5335573393,0.0000000000,0.0013112000
digit_iterations,80,1,Continuous-LP(HiGHS),digit_accuracy,0.9157392687,15,12,0,80,244.0856581083,12.0000000000,0.0118532480,32580.0000000000,0.0000000000,0.0019735999
digit_iterations,80,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9332273450,15,12,0,80,252.1873301585,12.0000000000,0.0204296063,729180.0000000000,0.9999997573,0.0011886000
digit_iterations,100,1,Paper-Hungarian,digit_accuracy,0.9411764706,15,12,0,100,248.6131271590,12.0000000000,0.0166851280,2340.0000000000,0.0000000000,0.0000684001
digit_iterations,100,1,Paper-OptUser-RandomRB,digit_accuracy,0.9379968203,15,12,0,100,644.2561046059,8.0000000000,0.1579203200,180.0000000000,0.0000000000,0.0000590000
digit_iterations,100,1,Paper-RandomUserRB,digit_accuracy,0.9364069952,15,12,0,100,523.8557988361,11.0000000000,0.2492491828,180.0000000000,0.0000000000,0.0000274000
digit_iterations,100,1,Paper-Wireless-PER,digit_accuracy,0.9427662957,15,12,0,100,248.6131271590,12.0000000000,0.0166851280,2340.0000000000,0.0000000000,0.0000200998
digit_iterations,100,1,LP-Relax+Projection,digit_accuracy,0.9411764706,15,12,0,100,248.6131271590,12.0000000000,0.0166851280,2340.0000000000,0.0000000000,0.0027284999
digit_iterations,100,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9443561208,15,12,0,100,252.6513072767,12.0000000000,0.0210209579,23128.5335573393,0.0000000000,0.0015588000
digit_iterations,100,1,Continuous-LP(HiGHS),digit_accuracy,0.9411764706,15,12,0,100,248.6131271590,12.0000000000,0.0166851280,32580.0000000000,0.0000000000,0.0025303001
digit_iterations,100,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9411764706,15,12,0,100,255.8516138554,12.0000000000,0.0240990271,729180.0000000000,0.9999998439,0.0015419000
digit_iterations,120,1,Paper-Hungarian,digit_accuracy,0.9316375199,15,12,0,120,246.7230153740,12.0000000000,0.0136119071,2340.0000000000,0.0000000000,0.0000455000
digit_iterations,120,1,Paper-OptUser-RandomRB,digit_accuracy,0.9316375199,15,12,0,120,548.7558859385,9.0000000000,0.1164792915,180.0000000000,0.0000000000,0.0000632000
digit_iterations,120,1,Paper-RandomUserRB,digit_accuracy,0.9364069952,15,12,0,120,358.0883067830,12.0000000000,0.1326305856,180.0000000000,0.0000000000,0.0000288000
digit_iterations,120,1,Paper-Wireless-PER,digit_accuracy,0.9300476948,15,12,0,120,246.7230153740,12.0000000000,0.0136119071,2340.0000000000,0.0000000000,0.0000221001
digit_iterations,120,1,LP-Relax+Projection,digit_accuracy,0.9316375199,15,12,0,120,246.7230153740,12.0000000000,0.0136119071,2340.0000000000,0.0000000000,0.0031830000
digit_iterations,120,1,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9379968203,15,12,0,120,255.2799094431,12.0000000000,0.0238189565,23128.5335573393,0.0000000000,0.0017485998
digit_iterations,120,1,Continuous-LP(HiGHS),digit_accuracy,0.9316375199,15,12,0,120,246.7230153740,12.0000000000,0.0136119071,32580.0000000000,0.0000000000,0.0050230001
digit_iterations,120,1,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9364069952,15,12,0,120,254.3696157748,12.0000000000,0.0224241814,729180.0000000000,0.9999998314,0.0020831998
digit_iterations,0,2,Paper-Hungarian,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,2,Paper-OptUser-RandomRB,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,2,Paper-RandomUserRB,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,2,Paper-Wireless-PER,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,2,LP-Relax+Projection,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,2,Continuous-LP(HiGHS),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,10,2,Paper-Hungarian,digit_accuracy,0.8267090620,15,12,0,10,247.0232905503,12.0000000000,0.0139234881,2340.0000000000,0.0000000000,0.0000481999
digit_iterations,10,2,Paper-OptUser-RandomRB,digit_accuracy,0.7313195548,15,12,0,10,473.4042360731,10.0000000000,0.1094926104,180.0000000000,0.0000000000,0.0000497000
digit_iterations,10,2,Paper-RandomUserRB,digit_accuracy,0.8012718601,15,12,0,10,434.9375675766,12.0000000000,0.2148328766,180.0000000000,0.0000000000,0.0000262000
digit_iterations,10,2,Paper-Wireless-PER,digit_accuracy,0.7917329094,15,12,0,10,247.0232905503,12.0000000000,0.0139234881,2340.0000000000,0.0000000000,0.0000204998
digit_iterations,10,2,LP-Relax+Projection,digit_accuracy,0.8267090620,15,12,0,10,247.0232905503,12.0000000000,0.0139234881,2340.0000000000,0.0000000000,0.0028517002
digit_iterations,10,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8616852146,15,12,0,10,249.5144889288,12.0000000000,0.0176492450,23128.5335573393,0.0000000000,0.0013148999
digit_iterations,10,2,Continuous-LP(HiGHS),digit_accuracy,0.8267090620,15,12,0,10,247.0232905503,12.0000000000,0.0139234881,32580.0000000000,0.0000000000,0.0019516998
digit_iterations,10,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.8903020668,15,12,0,10,254.5517567991,12.0000000000,0.0222732559,729180.0000000000,0.9999996292,0.0012763999
digit_iterations,20,2,Paper-Hungarian,digit_accuracy,0.8791732909,15,12,0,20,245.8139810721,12.0000000000,0.0126509391,2340.0000000000,0.0000000000,0.0000475000
digit_iterations,20,2,Paper-OptUser-RandomRB,digit_accuracy,0.8680445151,15,12,0,20,435.1691996456,10.0000000000,0.0580193762,180.0000000000,0.0000000000,0.0000664000
digit_iterations,20,2,Paper-RandomUserRB,digit_accuracy,0.9014308426,15,12,0,20,335.6183377853,12.0000000000,0.1086046572,180.0000000000,0.0000000000,0.0000316999
digit_iterations,20,2,Paper-Wireless-PER,digit_accuracy,0.8680445151,15,12,0,20,245.8139810721,12.0000000000,0.0126509391,2340.0000000000,0.0000000000,0.0000225001
digit_iterations,20,2,LP-Relax+Projection,digit_accuracy,0.8791732909,15,12,0,20,245.8139810721,12.0000000000,0.0126509391,2340.0000000000,0.0000000000,0.0042379000
digit_iterations,20,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8934817170,15,12,0,20,252.3241284522,12.0000000000,0.0206555712,23128.5335573393,0.0000000000,0.0015213001
digit_iterations,20,2,Continuous-LP(HiGHS),digit_accuracy,0.8791732909,15,12,0,20,245.8139810721,12.0000000000,0.0126509391,32580.0000000000,0.0000000000,0.0036217000
digit_iterations,20,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9030206677,15,12,0,20,252.4031899046,12.0000000000,0.0200297767,729180.0000000000,0.9999998179,0.0016784999
digit_iterations,40,2,Paper-Hungarian,digit_accuracy,0.9316375199,15,12,0,40,253.2339888864,12.0000000000,0.0216287430,2340.0000000000,0.0000000000,0.0001404001
digit_iterations,40,2,Paper-OptUser-RandomRB,digit_accuracy,0.9109697933,15,12,0,40,571.7428089368,8.0000000000,0.0430214091,180.0000000000,0.0000000000,0.0000545001
digit_iterations,40,2,Paper-RandomUserRB,digit_accuracy,0.9268680445,15,12,0,40,339.3926623002,12.0000000000,0.1137114740,180.0000000000,0.0000000000,0.0000286000
digit_iterations,40,2,Paper-Wireless-PER,digit_accuracy,0.9348171701,15,12,0,40,253.2339888864,12.0000000000,0.0216287430,2340.0000000000,0.0000000000,0.0000189000
digit_iterations,40,2,LP-Relax+Projection,digit_accuracy,0.9316375199,15,12,0,40,253.2339888864,12.0000000000,0.0216287430,2340.0000000000,0.0000000000,0.0030067000
digit_iterations,40,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9284578696,15,12,0,40,258.8328058395,12.0000000000,0.0276295078,23128.5335573393,0.0000000000,0.0012850999
digit_iterations,40,2,Continuous-LP(HiGHS),digit_accuracy,0.9316375199,15,12,0,40,253.2339888864,12.0000000000,0.0216287430,32580.0000000000,0.0000000000,0.0050097001
digit_iterations,40,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9332273450,15,12,0,40,260.7270116318,12.0000000000,0.0293723324,729180.0000000000,0.9999998000,0.0013677999
digit_iterations,60,2,Paper-Hungarian,digit_accuracy,0.9348171701,15,12,0,60,242.7921711468,12.0000000000,0.0104654868,2340.0000000000,0.0000000000,0.0000373998
digit_iterations,60,2,Paper-OptUser-RandomRB,digit_accuracy,0.9364069952,15,12,0,60,598.2839229649,9.0000000000,0.1884386367,180.0000000000,0.0000000000,0.0000753000
digit_iterations,60,2,Paper-RandomUserRB,digit_accuracy,0.9364069952,15,12,0,60,361.3540568645,12.0000000000,0.1361421316,180.0000000000,0.0000000000,0.0000284000
digit_iterations,60,2,Paper-Wireless-PER,digit_accuracy,0.9379968203,15,12,0,60,243.6035734520,12.0000000000,0.0102810164,2340.0000000000,0.0000000000,0.0000209999
digit_iterations,60,2,LP-Relax+Projection,digit_accuracy,0.9348171701,15,12,0,60,242.7921711468,12.0000000000,0.0104654868,2340.0000000000,0.0000000000,0.0031061999
digit_iterations,60,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9348171701,15,12,0,60,248.5706575122,12.0000000000,0.0166523407,23128.5335573393,0.0000000000,0.0011100001
digit_iterations,60,2,Continuous-LP(HiGHS),digit_accuracy,0.9348171701,15,12,0,60,242.7921711468,12.0000000000,0.0104654868,32580.0000000000,0.0000000000,0.0020804000
digit_iterations,60,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9348171701,15,12,0,60,250.1606129948,12.0000000000,0.0180337485,729180.0000000000,0.9999999980,0.0013611999
digit_iterations,80,2,Paper-Hungarian,digit_accuracy,0.9395866455,15,12,0,80,239.5736616932,12.0000000000,0.0059654770,2340.0000000000,0.0000000000,0.0000492001
digit_iterations,80,2,Paper-OptUser-RandomRB,digit_accuracy,0.9395866455,15,12,0,80,561.1101305205,8.0000000000,0.0274200810,180.0000000000,0.0000000000,0.0000515999
digit_iterations,80,2,Paper-RandomUserRB,digit_accuracy,0.9379968203,15,12,0,80,383.2885160475,11.0000000000,0.0843390559,180.0000000000,0.0000000000,0.0000268000
digit_iterations,80,2,Paper-Wireless-PER,digit_accuracy,0.9395866455,15,12,0,80,239.5736616932,12.0000000000,0.0059654770,2340.0000000000,0.0000000000,0.0000208002
digit_iterations,80,2,LP-Relax+Projection,digit_accuracy,0.9395866455,15,12,0,80,239.5736616932,12.0000000000,0.0059654770,2340.0000000000,0.0000000000,0.0024964001
digit_iterations,80,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9364069952,15,12,0,80,243.5253443346,12.0000000000,0.0123134021,23128.5335573393,0.0000000000,0.0013067001
digit_iterations,80,2,Continuous-LP(HiGHS),digit_accuracy,0.9395866455,15,12,0,80,239.5736616932,12.0000000000,0.0059654770,32580.0000000000,0.0000000000,0.0030581001
digit_iterations,80,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9332273450,15,12,0,80,246.8453551480,12.0000000000,0.0140480999,729180.0000000000,0.9999998338,0.0012781001
digit_iterations,100,2,Paper-Hungarian,digit_accuracy,0.9443561208,15,12,0,100,242.3098896883,12.0000000000,0.0088983491,2340.0000000000,0.0000000000,0.0000430001
digit_iterations,100,2,Paper-OptUser-RandomRB,digit_accuracy,0.9284578696,15,12,0,100,659.6912227507,7.0000000000,0.0672390805,180.0000000000,0.0000000000,0.0000451000
digit_iterations,100,2,Paper-RandomUserRB,digit_accuracy,0.9411764706,15,12,0,100,318.0548828312,12.0000000000,0.0903462797,180.0000000000,0.0000000000,0.0000237001
digit_iterations,100,2,Paper-Wireless-PER,digit_accuracy,0.9411764706,15,12,0,100,242.3098896883,12.0000000000,0.0088983491,2340.0000000000,0.0000000000,0.0000194001
digit_iterations,100,2,LP-Relax+Projection,digit_accuracy,0.9443561208,15,12,0,100,242.3098896883,12.0000000000,0.0088983491,2340.0000000000,0.0000000000,0.0024111001
digit_iterations,100,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9395866455,15,12,0,100,245.7701261402,12.0000000000,0.0125951830,23128.5335573393,0.0000000000,0.0019069000
digit_iterations,100,2,Continuous-LP(HiGHS),digit_accuracy,0.9443561208,15,12,0,100,242.3098896883,12.0000000000,0.0088983491,32580.0000000000,0.0000000000,0.0021695001
digit_iterations,100,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9364069952,15,12,0,100,249.3195991602,12.0000000000,0.0166923303,729180.0000000000,0.9999999571,0.0012186000
digit_iterations,120,2,Paper-Hungarian,digit_accuracy,0.9475357711,15,12,0,120,245.9115265465,12.0000000000,0.0138086263,2340.0000000000,0.0000000000,0.0001157001
digit_iterations,120,2,Paper-OptUser-RandomRB,digit_accuracy,0.9443561208,15,12,0,120,529.7861208855,9.0000000000,0.0902211206,180.0000000000,0.0000000000,0.0000463000
digit_iterations,120,2,Paper-RandomUserRB,digit_accuracy,0.9395866455,15,12,0,120,409.0143889815,12.0000000000,0.1874158286,180.0000000000,0.0000000000,0.0000236002
digit_iterations,120,2,Paper-Wireless-PER,digit_accuracy,0.9475357711,15,12,0,120,245.9115265465,12.0000000000,0.0138086263,2340.0000000000,0.0000000000,0.0000205000
digit_iterations,120,2,LP-Relax+Projection,digit_accuracy,0.9475357711,15,12,0,120,245.9115265465,12.0000000000,0.0138086263,2340.0000000000,0.0000000000,0.0022606999
digit_iterations,120,2,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9379968203,15,12,0,120,250.5692543573,12.0000000000,0.0188179840,23128.5335573393,0.0000000000,0.0011629001
digit_iterations,120,2,Continuous-LP(HiGHS),digit_accuracy,0.9475357711,15,12,0,120,245.9115265465,12.0000000000,0.0138086263,32580.0000000000,0.0000000000,0.0018823000
digit_iterations,120,2,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9443561208,15,12,0,120,251.9078075184,12.0000000000,0.0201069308,729180.0000000000,0.9999998605,0.0011014000
digit_users,3,0,Paper-Hungarian,digit_accuracy,0.9141494436,3,12,0,0,15.1648186105,3.0000000000,0.0129813538,144.0000000000,0.0000000000,0.0000292000
digit_users,3,0,Paper-OptUser-RandomRB,digit_accuracy,0.7265500795,3,12,0,0,449.0873609553,3.0000000000,0.3844246969,36.0000000000,0.0000000000,0.0000284999
digit_users,3,0,Paper-RandomUserRB,digit_accuracy,0.8982511924,3,12,0,0,60.6752762630,3.0000000000,0.0519791753,36.0000000000,0.0000000000,0.0000182001
digit_users,3,0,Paper-Wireless-PER,digit_accuracy,0.9141494436,3,12,0,0,15.1648186105,3.0000000000,0.0129813538,144.0000000000,0.0000000000,0.0000076999
digit_users,3,0,LP-Relax+Projection,digit_accuracy,0.9141494436,3,12,0,0,15.1648186105,3.0000000000,0.0129813538,144.0000000000,0.0000000000,0.0016335000
digit_users,3,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9141494436,3,12,0,0,15.1648186105,3.0000000000,0.0129813538,4542.1173000519,0.0000000000,0.0010048999
digit_users,3,0,Continuous-LP(HiGHS),digit_accuracy,0.9141494436,3,12,0,0,15.1648186105,3.0000000000,0.0129813538,1332.0000000000,0.0000000000,0.0011717000
digit_users,3,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9141494436,3,12,0,0,16.6216546763,3.0000000000,0.0142287416,225036.0000000000,0.9999996547,0.0004249001
digit_users,3,1,Paper-Hungarian,digit_accuracy,0.9109697933,3,12,0,0,5.0872127842,3.0000000000,0.0043585638,144.0000000000,0.0000000000,0.0000209999
digit_users,3,1,Paper-OptUser-RandomRB,digit_accuracy,0.9141494436,3,12,0,0,6.7104432504,3.0000000000,0.0057459403,36.0000000000,0.0000000000,0.0000332999
