scenario,x_value,seed,users,rbs,method,objective,objective_gap_pct,selected_users,expected_successful_samples,mean_packet_error,convergence_gap,fl_quality,runtime_seconds
rbs,20,22020,15,20,Hungarian,18.0282890829,0.0000000000,15,1635.9717109171,0.0111703624,18.0282890829,0.9891001880,0.0000809000
rbs,20,22020,15,20,Greedy-Cost,20.6922737274,14.7766914113,15,1633.3077262726,0.0133560806,20.6922737274,0.9874895564,0.0001566000
rbs,20,22020,15,20,LP-Relax+Projection,18.0282890829,0.0000000000,15,1635.9717109171,0.0111703624,18.0282890829,0.9891001880,0.0040760000
rbs,20,22020,15,20,Entropy-Relax(tau=0.1)+Greedy,20.4766175674,13.5804816159,15,1633.5233824326,0.0120822310,20.4766175674,0.9876199410,0.0053128001
rbs,20,22020,15,20,Entropy-Relax(tau=0.1)+Projection,18.0282890829,0.0000000000,15,1635.9717109171,0.0111703624,18.0282890829,0.9891001880,0.0031897001
rbs,20,22020,15,20,Entropy-Relax(tau=0.3)+Greedy,19.7467721205,9.5321471147,15,1634.2532278795,0.0116043464,19.7467721205,0.9880612019,0.0027844000
rbs,20,22020,15,20,Entropy-Relax(tau=0.3)+Projection,18.0282890829,0.0000000000,15,1635.9717109171,0.0111703624,18.0282890829,0.9891001880,0.0031052000
rbs,20,22020,15,20,Entropy-Relax(tau=0.8)+Greedy,21.7397810881,20.5870451054,15,1632.2602189119,0.0132957223,21.7397810881,0.9868562388,0.0027414000
rbs,20,22020,15,20,Entropy-Relax(tau=0.8)+Projection,18.0282890829,0.0000000000,15,1635.9717109171,0.0111703624,18.0282890829,0.9891001880,0.0042125999
rbs,20,22020,15,20,Hybrid-Score-Greedy(alpha=0.25),19.9583594749,10.7057879044,15,1634.0416405251,0.0129288778,19.9583594749,0.9879332772,0.0016051000
rbs,20,22021,15,20,Hungarian,20.3462260066,0.0000000000,15,1513.6537739934,0.0147934935,20.3462260066,0.9867364889,0.0001174000
rbs,20,22021,15,20,Greedy-Cost,26.2670197401,29.1002062575,15,1507.7329802599,0.0206166270,26.2670197401,0.9828767798,0.0002326000
rbs,20,22021,15,20,LP-Relax+Projection,20.3462260066,0.0000000000,15,1513.6537739934,0.0147934935,20.3462260066,0.9867364889,0.0102845001
rbs,20,22021,15,20,Entropy-Relax(tau=0.1)+Greedy,20.3462260066,0.0000000000,15,1513.6537739934,0.0147934935,20.3462260066,0.9867364889,0.0075379000
rbs,20,22021,15,20,Entropy-Relax(tau=0.1)+Projection,20.3462260066,0.0000000000,15,1513.6537739934,0.0147934935,20.3462260066,0.9867364889,0.0069211000
rbs,20,22021,15,20,Entropy-Relax(tau=0.3)+Greedy,20.6081829854,1.2874966529,15,1513.3918170146,0.0147745901,20.6081829854,0.9865657217,0.0032515000
rbs,20,22021,15,20,Entropy-Relax(tau=0.3)+Projection,20.3462260066,0.0000000000,15,1513.6537739934,0.0147934935,20.3462260066,0.9867364889,0.0027634001
rbs,20,22021,15,20,Entropy-Relax(tau=0.8)+Greedy,20.6081829854,1.2874966529,15,1513.3918170146,0.0147745901,20.6081829854,0.9865657217,0.0036714000
rbs,20,22021,15,20,Entropy-Relax(tau=0.8)+Projection,20.3462260066,0.0000000000,15,1513.6537739934,0.0147934935,20.3462260066,0.9867364889,0.0033824000
rbs,20,22021,15,20,Hybrid-Score-Greedy(alpha=0.25),26.2670197401,29.1002062575,15,1507.7329802599,0.0206166270,26.2670197401,0.9828767798,0.0014086000
rbs,20,22022,15,20,Hungarian,19.6114752197,0.0000000000,15,1493.3885247803,0.0143992481,19.6114752197,0.9870380203,0.0000582001
rbs,20,22022,15,20,Greedy-Cost,21.2916304845,8.5672048939,15,1491.7083695155,0.0186420373,21.2916304845,0.9859275410,0.0001114000
rbs,20,22022,15,20,LP-Relax+Projection,19.6114752197,0.0000000000,15,1493.3885247803,0.0143992481,19.6114752197,0.9870380203,0.0038495000
rbs,20,22022,15,20,Entropy-Relax(tau=0.1)+Greedy,22.2815139842,13.6146757681,15,1490.7184860158,0.0179370179,22.2815139842,0.9852732888,0.0037018000
rbs,20,22022,15,20,Entropy-Relax(tau=0.1)+Projection,20.0426419502,2.1985430754,15,1492.9573580498,0.0153447805,20.0426419502,0.9867530456,0.0027386000
rbs,20,22022,15,20,Entropy-Relax(tau=0.3)+Greedy,21.3561934342,8.8964149555,15,1491.6438065658,0.0172836474,21.3561934342,0.9858848688,0.0029012000
rbs,20,22022,15,20,Entropy-Relax(tau=0.3)+Projection,19.6831968890,0.3657127701,15,1493.3168031110,0.0160137807,19.6831968890,0.9869906167,0.0047636000
rbs,20,22022,15,20,Entropy-Relax(tau=0.8)+Greedy,21.7792131249,11.0534158236,15,1491.2207868751,0.0170162349,21.7792131249,0.9856052788,0.0089840000
rbs,20,22022,15,20,Entropy-Relax(tau=0.8)+Projection,19.6591275999,0.2429821295,15,1493.3408724001,0.0149586551,19.6591275999,0.9870065250,0.0088235000
rbs,20,22022,15,20,Hybrid-Score-Greedy(alpha=0.25),21.2916304845,8.5672048939,15,1491.7083695155,0.0186420373,21.2916304845,0.9859275410,0.0022376999
rbs,20,22023,15,20,Hungarian,32.8239492761,0.0000000000,15,1356.1760507239,0.0195381105,32.8239492761,0.9763686470,0.0000572001
rbs,20,22023,15,20,Greedy-Cost,35.9543414579,9.5369151210,15,1353.0456585421,0.0241113645,35.9543414579,0.9741149450,0.0001091000
rbs,20,22023,15,20,LP-Relax+Projection,32.8239492761,0.0000000000,15,1356.1760507239,0.0195381105,32.8239492761,0.9763686470,0.0031813000
rbs,20,22023,15,20,Entropy-Relax(tau=0.1)+Greedy,35.3480742918,7.6898882414,15,1353.6519257082,0.0241416443,35.3480742918,0.9745514224,0.0049219000
rbs,20,22023,15,20,Entropy-Relax(tau=0.1)+Projection,32.8792622367,0.1685140327,15,1356.1207377633,0.0198539715,32.8792622367,0.9763288249,0.0045346001
rbs,20,22023,15,20,Entropy-Relax(tau=0.3)+Greedy,35.3480742918,7.6898882414,15,1353.6519257082,0.0241416443,35.3480742918,0.9745514224,0.0106448999
rbs,20,22023,15,20,Entropy-Relax(tau=0.3)+Projection,32.8792622367,0.1685140327,15,1356.1207377633,0.0198539715,32.8792622367,0.9763288249,0.0053181000
rbs,20,22023,15,20,Entropy-Relax(tau=0.8)+Greedy,35.3480742918,7.6898882414,15,1353.6519257082,0.0241416443,35.3480742918,0.9745514224,0.0028880000
rbs,20,22023,15,20,Entropy-Relax(tau=0.8)+Projection,32.8792622367,0.1685140327,15,1356.1207377633,0.0198539715,32.8792622367,0.9763288249,0.0027158000
rbs,20,22023,15,20,Hybrid-Score-Greedy(alpha=0.25),35.9543414579,9.5369151210,15,1353.0456585421,0.0241113645,35.9543414579,0.9741149450,0.0014096000
rbs,20,22024,15,20,Hungarian,24.7254656585,0.0000000000,15,1810.2745343415,0.0158807416,24.7254656585,0.9865256318,0.0000637000
rbs,20,22024,15,20,Greedy-Cost,32.7730518519,32.5477639309,15,1802.2269481481,0.0232676479,32.7730518519,0.9821400262,0.0001169001
rbs,20,22024,15,20,LP-Relax+Projection,24.7254656585,0.0000000000,15,1810.2745343415,0.0158807416,24.7254656585,0.9865256318,0.0047799000
rbs,20,22024,15,20,Entropy-Relax(tau=0.1)+Greedy,30.9828433574,25.3074210423,15,1804.0171566426,0.0203130964,30.9828433574,0.9831156167,0.0065187999
rbs,20,22024,15,20,Entropy-Relax(tau=0.1)+Projection,24.7708453351,0.1835341634,15,1810.2291546649,0.0161494953,24.7708453351,0.9865009017,0.0037230999
rbs,20,22024,15,20,Entropy-Relax(tau=0.3)+Greedy,27.6430397493,11.7998752020,15,1807.3569602507,0.0186569702,27.6430397493,0.9849356732,0.0040039000
rbs,20,22024,15,20,Entropy-Relax(tau=0.3)+Projection,24.7708453351,0.1835341634,15,1810.2291546649,0.0161494953,24.7708453351,0.9865009017,0.0046707001
rbs,20,22024,15,20,Entropy-Relax(tau=0.8)+Greedy,29.3281350493,18.6150968977,15,1805.6718649507,0.0219638079,29.3281350493,0.9840173651,0.0043328999
rbs,20,22024,15,20,Entropy-Relax(tau=0.8)+Projection,24.7708453351,0.1835341634,15,1810.2291546649,0.0161494953,24.7708453351,0.9865009017,0.0028421000
rbs,20,22024,15,20,Hybrid-Score-Greedy(alpha=0.25),31.3125408826,26.6408540696,15,1803.6874591174,0.0210253011,31.3125408826,0.9829359450,0.0026590000
